"Entered combination" 2017 3 29 3 30 1 False
"Entered combination" 2017 3 29 3 30 2 False
"Entered combination" 2017 3 29 3 30 4 False
"Entered combination" 2017 3 29 3 30 5 False
"Entered combination" 2017 3 29 3 30 7 False
"Entered combination" 2017 3 29 3 30 9 False
"Entered combination" 2017 3 29 3 30 10 False
"Entered combination" 2017 3 29 3 30 15 False
"Entered combination" 2017 3 29 3 30 17 False
"Entered combination" 2017 3 29 3 30 19 False
"Entered combination" 2017 3 29 3 30 25 False
"Entered combination" 2017 3 29 3 30 28 False
"Entered combination" 2017 3 29 3 30 32 False
"Entered combination" 2017 3 29 3 30 37 True
"Entered combination" 2017 3 29 3 30 46 True
"Entered combination" 2017 3 29 3 30 54 True
"Entered combination" 2017 3 29 3 31 5 True
"Ended the lock: " 2017 3 29 3 31 8
"Started the lock: " 2017 3 29 3 31 10
"Entered combination" 2017 3 29 3 31 11 False
"Entered combination" 2017 3 29 3 31 13 False
"Entered combination" 2017 3 29 3 31 18 True
"Entered combination" 2017 3 29 3 31 22 False
"Entered combination" 2017 3 29 3 31 24 False
"Entered combination" 2017 3 29 3 31 26 False
"Entered combination" 2017 3 29 3 31 27 False
"Entered combination" 2017 3 29 3 31 29 False
"Entered combination" 2017 3 29 3 31 31 False
"Entered combination" 2017 3 29 3 31 34 False
"Entered combination" 2017 3 29 3 31 37 False
"Entered combination" 2017 3 29 3 31 42 True
"Entered combination" 2017 3 29 3 31 50 True
"Entered combination" 2017 3 29 3 32 21 False
"Entered combination" 2017 3 29 3 32 26 True
"Ended the lock: " 2017 3 29 3 32 47
"Started the lock: " 2017 3 29 3 32 48
"Entered combination" 2017 3 29 3 32 50 False
"Entered combination" 2017 3 29 3 32 54 True
"Entered combination" 2017 3 29 3 33 1 True
"Ended the lock: " 2017 3 29 3 33 6
"Started the lock: " 2017 3 29 3 33 8
"Entered combination" 2017 3 29 3 33 12 True
"Entered combination" 2017 3 29 3 33 17 False
"Entered combination" 2017 3 29 3 33 20 False
"Entered combination" 2017 3 29 3 33 23 False
"Entered combination" 2017 3 29 3 33 26 False
"Entered combination" 2017 3 29 3 33 30 True
"Entered combination" 2017 3 29 3 33 37 False
"Entered combination" 2017 3 29 3 33 45 False
"Entered combination" 2017 3 29 3 33 48 False
"Entered combination" 2017 3 29 3 33 52 True
"Entered combination" 2017 3 29 3 33 58 True
"Entered combination" 2017 3 29 3 34 1 False
"Entered combination" 2017 3 29 3 34 19 False
"Entered combination" 2017 3 29 3 34 29 False
"Entered combination" 2017 3 29 3 34 36 False
"Entered combination" 2017 3 29 3 34 45 True
"Ended the lock: " 2017 3 29 3 35 20
"Started the lock: " 2017 3 29 3 35 21
"Ended the lock: " 2017 3 29 3 35 28
"Started the lock: " 2017 3 29 3 35 34
"Entered combination" 2017 3 29 3 35 53 False
"Entered combination" 2017 3 29 3 35 55 False
"Entered combination" 2017 3 29 3 35 57 False
"Entered combination" 2017 3 29 3 35 58 False
"Entered combination" 2017 3 29 3 36 0 False
"Entered combination" 2017 3 29 3 36 2 False
"Entered combination" 2017 3 29 3 36 3 False
"Ended the lock: " 2017 3 29 3 36 4
"Started the lock: " 2017 3 29 3 36 14
"Entered combination" 2017 3 29 3 36 14 False
"Entered combination" 2017 3 29 3 36 16 False
"Entered combination" 2017 3 29 3 36 17 False
"Entered combination" 2017 3 29 3 36 19 False
"Entered combination" 2017 3 29 3 36 21 False
"Ended the lock: " 2017 3 29 3 36 21
"Started the lock: " 2017 3 29 3 36 30
"Entered combination" 2017 3 29 3 36 30 False
"Entered combination" 2017 3 29 3 36 32 False
"Entered combination" 2017 3 29 3 36 34 False
"Entered combination" 2017 3 29 3 36 35 False
"Entered combination" 2017 3 29 3 36 37 False
"Entered combination" 2017 3 29 3 36 39 False
"Entered combination" 2017 3 29 3 36 40 False
"Entered combination" 2017 3 29 3 36 42 False
"Entered combination" 2017 3 29 3 36 43 False
"Ended the lock: " 2017 3 29 3 36 45
"Started the lock: " 2017 3 29 3 37 4
"Entered combination" 2017 3 29 3 37 5 False
"Entered combination" 2017 3 29 3 37 7 False
"Entered combination" 2017 3 29 3 37 11 False
"Entered combination" 2017 3 29 3 37 18 False
"Entered combination" 2017 3 29 3 37 20 False
"Entered combination" 2017 3 29 3 37 21 False
"Ended the lock: " 2017 3 29 3 37 22
"Started the lock: " 2017 3 29 3 37 39
"Entered combination" 2017 3 29 3 37 46 False
"Entered combination" 2017 3 29 3 37 51 True
"Entered combination" 2017 3 29 3 37 56 False
"Entered combination" 2017 3 29 3 38 17 False
"Entered combination" 2017 3 29 3 38 42 False
"Entered combination" 2017 3 29 3 38 45 False
"Entered combination" 2017 3 29 3 38 47 False
"Entered combination" 2017 3 29 3 38 49 False
"Entered combination" 2017 3 29 3 38 50 False
"Entered combination" 2017 3 29 3 38 57 False
"Ended the lock: " 2017 3 29 3 39 1
"Started the lock: " 2017 3 29 3 39 2
"Entered combination" 2017 3 29 3 39 4 False
"Entered combination" 2017 3 29 3 39 7 True
"Entered combination" 2017 3 29 3 39 12 False
"Entered combination" 2017 3 29 3 39 16 True
